ccode,year,eventid,id,countryname,etype,startdate,enddate,stday,stmo,styr,eday,emo,eyr,duration,actor1,actor1id,actor1coherent,actor2,actor2id,actor2coherent,actor3,actor3id,actor3coherent,target1,target1id,target1coherent,target2,target2id,target2coherent,cgovtarget,rgovtarget,npart,ndeath,repress,elocal,ilocal,sublocal,locnum,gislocnum,issue1,issue2,issue3,issuenote,nsource,acd_questionable,notes,escalation,latitude,longitude,geo_comments,location_precision
41,1993,410125,125,Haiti,1,2/1/93,2/1/93,1,2,1993,1,2,1993,1,Tonton Macoutes members,41.05.411,1,Pro-military demonstrators,41.15,0,,,,U.N. envoy Dante Caputo,41.14.015-6,1,,,,0,0,3,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,11,8,,"About 200 demonstrators gathered outside a Hotel where a room had been reserved for U.N. envoy Caputo; 20 protesters shook a car carrying journalists for at least 10 minutes, flattening the back tires while shouting epithets and threats.",AP,0,Coded as an organized demonstration because the Haitian government televised the protests and encouraged people to attend the demonstrations; former militiamen seem to have played a role in organizing the eventCautiously coded as same event but,4,19,-72,,
41,1993,410127,127,Haiti,9,2/18/93,2/18/93,18,2,1993,18,2,1993,1,Woody Marc Edouard,41.11.703,1,,,,,,,U.S. government,-2,1,Haitian government,41.01,0,0,0,2,0,1,Unknown,Unknown,1,-99,-99,14,,,"A man from Haiti, Woody Marc Edouard, hijacked an airplane with 13 passengers bound for West Palm Beach and eventually surrendered halfway through the flight.",AP,0,Coded as an event for Haiti because hijacking took place upon leaving Haiti; coded as extra-government violence because reason for hijacking not clear,0,19,-72,UNKNOWN,no
41,1993,410128,128,Haiti,2,2/25/93,2/25/93,25,2,1993,25,2,1993,1,Churchgoers,41.12,0,,,,,,,Government,41.01,0,,,,1,0,4,0,1,Port-Au-Prince,Port-Au-Prince,1,1,1,10,,,"A funeral mass turned into a political rally demanding the return of Aristide; police broke up the protest and a few people were arrested and beaten; after the Mass, a fistfight broke out between supporters and opponents. ",Both,0,,4,19,-72,,
41,1993,410131,131,Haiti,2,3/17/93,3/17/93,17,3,1993,17,3,1993,1,Students,41.09,0,,,,,,,Government,41.01,0,,,,1,0,-99,0,0,Les Cayes,Les Cayes,1,3,3,10,,,Students demonstrated to demand the return of Aristide.,AP,0,,0,18,-74,,
41,1993,410133,133,Haiti,5,4/26/93,4/26/93,26,4,1993,26,4,1993,1,National Popular Assembly,41.01.133,1,,,,,,,Government,41.01,0,,,,1,0,-99,0,0,Nationwide,Nationwide,1,7,7,10,,,The National Popular Assembly failed Monday to mobilize the people by calling for a national strike to demonstrate support for Aristide's return. Only a few popular organizations and no political parties supported the strike.,AP,0,"Coded as a general strike because the strike was intended to be nationwide, but participation was limited to only some organizations",0,19,-72,,
41,1993,410134,134,Haiti,2,4/27/93,4/28/93,27,4,1993,28,4,1993,2,Anti-Aristide militants,41.05,0,,,,,,,Aristide,41.05.100,1,,,,0,0,3,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,11,,,"About 150 anti-Aristide militants demonstrated twice in front of Parliament, demanding that Aristide be tried for high treason.",AP,0,Two demonstrations coded as same event because actor is the same and the exact start and end dates are not provided; day before article date and article date coded as start and end date of event,0,19,-72,,
41,1993,410135,135,Haiti,4,5/11/93,5/11/93,11,5,1993,11,5,1993,1,Pro-Aristide demonstrators,41.04.100,0,,,,,,,Government,41.01,0,,,,1,0,3,0,1,Gonaives,Gonaives,1,2,2,10,,,Police broke up a demonstration by hundreds of pro-Aristide protesters who torched tires in the streets.,AFP,0,"Exact date of protest not specified, so day before article coded as start and end date",0,19,-73,,
41,1993,410136,136,Haiti,2,6/12/93,6/12/93,12,6,1993,12,6,1993,1,Pro-Aristide demonstrators,41.04.100,0,,,,,,,Government,41.01,0,,,,1,0,-99,0,0,North of Port-Au-Prince,North of Port-Au-Prince,1,6,6,10,,,Police allowed a pro-Aristide demonstration to go ahead uninterrupted north of Port-Au-Prince.,AFP,0,,0,19,-72,Location estimated.,no
41,1993,410137,137,Haiti,5,6/23/93,6/23/93,23,6,1993,23,6,1993,1,Labor federations,41.07,0,Municipal public transit unions,41.07,0,Other grassroots groups,41.15,0,Government,41.01,0,,,,1,0,-99,0,1,Nationwide,Nationwide,1,7,7,10,,,"Many shops were closed in Port-Au-Prince and potentially some other parts of Haiti after a general nationwide strike was called in support of Aristide; despite this, the general strike only received partial support.",AP,0,"Coded as an etype 5 because a general strike was called, despite the fact that it only received partial support",0,19,-72,,
41,1993,410140,140,Haiti,4,6/23/93,6/23/93,23,6,1993,23,6,1993,1,Rock-throwing crowd,41.15,0,,,,,,,Soldier,41.03,0,,,,1,0,-99,0,0,Gonaives,Gonaives,1,2,2,13,,,A soldier who tried to make an arrest was chased away by a rock throwing crowd.,AP,0,,0,19,-73,,
41,1993,410141,141,Haiti,2,6/27/93,6/27/93,27,6,1993,27,6,1993,1,Churchgoers,41.12,0,,,,,,,Government,41.01,0,,,,1,0,3,0,1,Port-Au-Prince,Port-Au-Prince,1,1,1,10,,,"Churchgoers held a protest and at least ten people were arrested, one woman was shot and an activist was beaten.",AP,0,Coded as a 1 for repression because no word on whether the woman who was shot was killed,0,19,-72,,
41,1993,410142,142,Haiti,2,6/28/93,6/28/93,28,6,1993,28,6,1993,1,Pro-Aristide demonstrators,41.04.100,0,,,,,,,Government,41.01,0,,,,1,0,3,0,1,Port-Au-Prince,Port-Au-Prince,1,1,1,10,,,Police dispersed 200 pro-Aristide demonstrators.,AP,0,,0,19,-72,,
41,1993,410143,143,Haiti,4,7/1/93,7/1/93,1,7,1993,1,7,1993,1,Unknown,41.17,0,,,,,,,Unspecified,41.17,0,,,,0,0,-99,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,14,,,Five small bombs exploded in Port-Au-Prince; no one claimed responsibility for the attacks and the reason for the attack is unknown.,AP,0,A sixth bomb was believed to have also gone off but it could not be confirmed,0,19,-72,,
41,1993,410144,144,Haiti,2,7/3/93,7/3/93,3,7,1993,3,7,1993,1,Soliders in plain clothes,41.03,0,Other citizens,41.15,0,,,,Aristide,41.05.100,1,United Nations,41.14.015,1,0,0,3,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,11,8,,"About 200 anti-Aristide people, many soldiers in plain clothes, chanted outside army headquarters after army commander Cedras returned from New York after signing an agreement with Aristide.",AP,0,,0,19,-72,,
41,1993,410145,145,Haiti,2,7/7/93,7/7/93,7,7,1993,7,7,1993,1,Pro-Aristide citizens,41.04.100,0,,,,,,,Government,41.01,0,,,,1,0,-99,0,1,Cap-Haitien,Cap-Haitien,1,2,2,10,,,A pro-Aristide demonstration was broken up by police wielding nightsticks.,AP,0,,0,20,-72,,
41,1993,410147,147,Haiti,2,7/11/93,7/11/93,11,7,1993,11,7,1993,1,Pro-Aristide demonstrators,41.04.100,0,,,,,,,Government,41.01,0,,,,1,0,2,0,1,Port-Au-Prince,Port-Au-Prince,1,1,1,10,,,Aristide supporters demonstrated at the site of a 1988 massacre; police beat and arrested some of the demonstrators.,AP,0,,0,19,-72,,
41,1993,410148,148,Haiti,2,7/19/93,7/19/93,19,7,1993,19,7,1993,1,Pro-Aristide demonstrators,41.04.100,0,,,,,,,Government,41.01,0,,,,1,0,3,0,0,Gonaives,Gonaives,1,2,2,10,,,Several hundred young Aristide supporters demonstrated; police tried to break up the protests but the demonstrators kept moving to different locations around Gonaives; a man accused of being a police informer was beaten by protesters.,AFP,0,,4,19,-73,,
41,1993,410149,149,Haiti,4,7/27/93,7/27/93,27,7,1993,27,7,1993,1,Unknown shooter,41.18,0,,,,,,,Senator Thomas Eddy Dupiton,41.01.146,1,,,,1,0,-99,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,14,,,Unknown assailants in a passing car shot and injured Senator Thomas Eddy Dupiton along with 2 other people.,AP,0,,0,19,-72,,
41,1993,410150,150,Haiti,2,8/12/93,8/12/93,12,8,1993,12,8,1993,1,Aristide supporters,41.04.100,0,,,,,,,Government,41.01,0,,,,1,0,2,1,2,Tet-a-bef,Tet-a-bef,1,3,3,10,,,One photograph-carrying Aristide supporter was killed and ten others were wounded.,AP,0,"Coded as an  etype 2 because demonstration seemed to have been happening when soldiers killed someone; however, it does not say explicitly that there was a demonstration going on",0,18,-74,Location estimated.,no
41,1993,410151,151,Haiti,1,8/17/93,8/17/93,17,8,1993,17,8,1993,1,Antoine Izmery,41.08.602,1,Demonstrators,41.15,0,,,,Government,41.01,0,,,,1,0,1,0,1,Port-Au-Prince,Port-Au-Prince,1,1,1,10,,,Pro-Aristide businessman Antoine Izmery helped organize a protest to mark the one-year anniversary of the arrests of three pro-Aristide demonstrators; leaflets were distributed of Aristide; five demonstrators arrested.,AP,0,Coded as an etype 1 because it states that Antoine Izmery helped organize the protest,0,19,-72,,
41,1993,410153,153,Haiti,2,9/2/93,9/2/93,2,9,1993,2,9,1993,1,Pro-Aristide demonstrators,41.04.100,0,,,,,,,Government,41.01,0,,,,1,0,-99,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,10,,,A group of Pro-Aristide demonstrators outside the National Palace were chased by armed civilians.,AFP,0,Coded as escalation to an etype 4 because demonstrators were chased by armed civilians,4,19,-72,,
41,1993,410154,154,Haiti,9,9/2/93,9/2/93,2,9,1993,2,9,1993,1,Unknown assailants,41.18,0,,,,,,,Evans Picot,41.01.112,1,National Front for Change and Democracy,41.13.815,1,0,0,-99,0,0,Unknown,Unknown,1,-99,-99,11,,,"Evans Picot, of the pro-Aristide National Front for Change and Democracy, was shot and wounded in the arm by unknown assailants.",AFP,0,,0,19,-72,UNKNOWN,no
41,1993,410155,155,Haiti,2,9/2/93,9/8/93,2,9,1993,8,9,1993,7,City workers,41.07,0,Plainclothes policemen,41.03,0,,,,Government,41.01,0,,,,1,1,-99,0,1,Port-Au-Prince,Port-Au-Prince,1,1,1,10,,,City workers and some police occupied city hall before police cleared the building on September 8.,AP,0,,0,19,-72,,
41,1993,410156,156,Haiti,2,9/6/93,9/6/93,6,9,1993,6,9,1993,1,Aristide supporter,41.04.100,0,,,,,,,Government,41.01,0,,,,1,0,1,0,1,Les Cayes,Les Cayes,1,3,3,10,,,An Aristide supporter put up photographs of Aristide and was arrested and severly beaten.,AFP,0,Start and end date coded as date event was reported by human rights monitors in Haiti,0,18,-74,,
41,1993,410157,157,Haiti,3,9/7/93,9/7/93,7,9,1993,7,9,1993,1,Soliders,41.03,0,Police,41.03,0,,,,United Nations,41.14.015,1,OAS,41.14.855,1,0,0,-99,0,0,Unknown,Unknown,1,-99,-99,11,,,A vehicle the U.N.-O.A.S. was traveling in was surrounded by government forces and hit with rifles and batons.,AFP,0,Coded as an etype 3 because soldiers and police worked together with the goal of causing damage to the vehicle; event date not specified so date of article coded as start and end date,0,19,-72,UNKNOWN,no
41,1993,410158,158,Haiti,4,9/8/93,9/8/93,8,9,1993,8,9,1993,1,Opponents of Aristide,41.04,0,Police,41.03,0,,,,Aristide supporters,41.04.100,0,Government,41.01,0,1,1,-99,5,0,Port-Au-Prince,Port-Au-Prince,1,1,1,11,8,,"Violence broke out after Mayor Evans Paul was being reinstated as Mayor of Haiti; at least 5 people were killed and 31 were wounded; Aristide supporters were shot, beaten, and stabbed and a gunman fired at Paul's vehicle as he left. ",Both,0,Police also seem to be complicit in attacks; one mayoral aid was turned over to citizens by police and beaten and no arrests were made,0,19,-72,,
41,1993,410160,160,Haiti,9,9/11/93,9/11/93,11,9,1993,11,9,1993,1,Unknown assailants,41.18,0,,,,,,,Former army officer,41.03,0,,,,0,0,-99,1,0,Port-Au-Prince,Port-Au-Prince,1,1,1,14,,,A former Army officer was shot dead at a gas station; not clear if this event was linked to the killing of the Aristide supporter at church.,AFP,0,,0,19,-72,,
41,1993,410161,161,Haiti,4,9/13/93,9/13/93,13,9,1993,13,9,1993,1,Armed civilians,41.18,0,,,,,,,State tv station,41.06,0,,,,1,0,-99,0,0,Unknown,Unknown,1,-99,-99,11,,,Armed civilians took over the state TV station.,AP,0,,0,19,-72,UNKNOWN,no
41,1993,410162,162,Haiti,4,9/17/93,9/17/93,17,9,1993,17,9,1993,1,Aristide opponents,41.04,0,,,,,,,Foreign minister Claudette Werleigh,41.01.113,1,United Nations,41.14.015,1,1,0,2,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,11,8,,Aristide opponents rioted against the U.N. and some pounded on a car carrying foreign journalists.,Both,0,"Some of the protesters were armed and because they pounded on a car, coded as an etype 4",0,19,-72,,
41,1993,410163,163,Haiti,2,9/20/93,9/20/93,20,9,1993,20,9,1993,1,Aristide opponents,41.04,0,,,,,,,United Nations,41.14.015,1,,,,0,0,2,0,0,Unknown,Unknown,1,-99,-99,8,,,Small groups of Aristide opponents protested foreign intervention.,AP,0,No details given about location of protest; vague,0,19,-72,UNKNOWN,no
41,1993,410164,164,Haiti,2,9/22/93,9/22/93,22,9,1993,22,9,1993,1,Demonstrators,41.15,0,,,,,,,Aristide,41.05.100,1,,,,0,0,3,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,10,11,,A demonstration against Aristide was held.,AP,0,,0,19,-72,,
41,1993,410165,165,Haiti,1,9/22/93,9/22/93,22,9,1993,22,9,1993,1,Macoutes,41.05.411,1,Pro-Duvalier citizens,41.04.124,0,,,,Government,41.01,0,,,,1,0,2,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,10,11,,"About 50 people, including members of the paramilitary group Macoutes, took part in an exhibition in support of former dictator Duvalier.",AP,0,Coded as an etype 1 because Macoutes played an important role in organizing exhibition,0,19,-72,,
41,1993,410166,166,Haiti,2,9/30/93,9/30/93,30,9,1993,30,9,1993,1,Aristide opponents,41.04,0,,,,,,,United Nations,41.14.015,1,Aristide,41.05.100,1,0,0,3,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,8,11,,300 protesters demonstrated near the National Palace against Aristide's expected return under a U.N. plan to restore democracy to the country.,AP,0,,0,19,-72,,
41,1993,410167,167,Haiti,3,10/4/93,10/4/93,4,10,1993,4,10,1993,1,Armed men,41.18,0,,,,,,,State audit bureau workers,41.07,0,,,,1,0,2,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,14,,,Armed men blocked eight members of the State Audit bureau from their office.,AP,0,Coded as an etype 3 because armed men worked together to block state audit bureau workers,0,19,-72,,
41,1993,410168,168,Haiti,4,10/5/93,10/5/93,5,10,1993,5,10,1993,1,Armed civilians,41.18,0,Police,41.03,0,,,,Mayor Evans Paul,41.02.204,1,Paul supporters,41.04.327,0,0,1,2,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,13,,,"Armed civilians pulled up outside the hillside Hotel Christopher as the capital's mayor, Evans Paul, was meeting with a group of teachers; he managed to escape without being hurt but after he left the armed men began beating Paul supporters.",AP,0,Coded as an escalation to an etype 10 because police joined in the fighting against a mayor's supporters,10,19,-72,,
41,1993,410170,170,Haiti,5,10/7/93,10/7/93,7,10,1993,7,10,1993,1,Front for the Advancement and Progress of Haiti,41.05.404,1,,,,,,,United Nations,41.14.015,1,Aristide,41.05.100,1,0,0,-99,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,8,11,,Pro-military activists shut down most of the capital by calling a general strike to demand that U.N. envoy Dante Caputo be expelled from Haiti and Duvalierists included in the Aristide-backed transition.,AP,0,,0,19,-72,,
41,1993,410172,172,Haiti,1,10/8/93,10/8/93,8,10,1993,8,10,1993,1,Front for the Advancement and Progress of Haiti,41.05.404,1,Soldiers,41.03,0,,,,U.N. envoy Dante Caputo,41.14.015-6,1,Aristide,41.05.100,1,0,0,3,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,8,11,,A demonstration against the U.N. envoy and Aristide was held by the Front for the Advancement and Progress of Haiti.,AP,0,,0,19,-72,,
41,1993,410173,173,Haiti,4,10/11/93,10/12/93,11,10,1993,12,10,1993,2,Armed demonstrators,41.18,0,Army police division,41.03.245,1,Port officials,41.07,0,United States troops,-2,1,Canadian troops,41.14,0,0,0,2,1,0,Port-Au-Prince,Port-Au-Prince,1,1,1,8,,,Rioting occurred against U.S. and Canadian troops and children were kicked off the bus on their way to school by armed men.,Both,0,All actions in this event coded as same event because the issue is the same and there is a short time interval,0,19,-72,,
41,1993,410174,174,Haiti,2,10/11/93,10/12/93,11,10,1993,12,10,1993,2,Demonstrators,41.15,0,Soldiers,41.03,0,,,,United Nations,41.14.015,1,,,,0,0,2,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,8,,,"About 200 Haitians, protected by police, maintained a peaceful anti-U.N. vigil.",AP,0,Coded as separate event because non-violent vigel held overnight and this is different from violent riots,0,19,-72,,
41,1993,410177,177,Haiti,4,10/14/93,10/14/93,14,10,1993,14,10,1993,1,Armed civilians,41.18,0,Police,41.03,0,,,,Government,41.01,0,,,,1,0,-99,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,13,,,A government hostage was taken by armed civilians and police never intervened.,AP,0,Coded as an escalation to an etype 10 because police failed to intervene in the hostage situation and this strongly implies police support for violence against government,10,19,-72,,
41,1993,410178,178,Haiti,8,10/14/93,10/14/93,14,10,1993,14,10,1993,1,Armed men,41.18,0,,,,,,,Sergeant Fleurand Dieuseul,41.03.266,1,,,,1,0,-99,1,0,Port-Au-Prince,Port-Au-Prince,1,1,1,14,,,Sergeant Fleurand Dieuseul was killed Thursday by gunmen.,AFP,0,Coded as an etype 8 because Sergeant was target of violence,0,19,-72,,
41,1993,410179,179,Haiti,1,10/16/93,10/16/93,16,10,1993,16,10,1993,1,October 11 Revolutionary Council,41.13.817,1,Anti-Aristide protesters,41.04,0,,,,Aristide,41.05.100,1,United Nations,41.14.015,1,0,0,3,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,8,11,,A protest was held against Aristide and the United Nations.,Both,0,,0,19,-72,,
41,1993,410183,183,Haiti,5,10/18/93,10/18/93,18,10,1993,18,10,1993,1,Supporters of Lt. Gen. Raoul Cedras,41.04.103,0,,,,,,,Opponents of Cedras,41.04,0,,,,0,0,-99,0,0,Unknown,Unknown,1,-99,-99,11,,,A general strike was called by supporters of army commander Lt. Gen. Raoul Cedras.,AP,0,Not specified how many people participated in general strike; article only states that a general strike was called,0,19,-72,UNKNOWN,no
41,1993,410186,186,Haiti,1,10/21/93,10/21/93,21,10,1993,21,10,1993,1,Front for the Advancement and Progress of Haiti,41.05.404,1,,,,,,,Aristide and Malval,41.0111.100,1,United Nations,41.14.015,1,1,0,3,0,0,Unknown,Unknown,1,-99,-99,10,8,,Protesters demanded the resignations of Aristide and Malval if the U.N. plan is not implemented by Oct. 30.,AP,0,,0,19,-72,UNKNOWN,no
41,1993,410189,189,Haiti,5,10/29/93,10/29/93,29,10,1993,29,10,1993,1,Pro-Duvalier political parties,41.04.124,0,Unspecified trucker's union,41.07,0,,,,Aristide,41.05.100,1,Premier Robert Malval,41.01.137,1,1,0,-99,0,0,Nationwide,Nationwide,1,7,7,8,,,Pro-Duvalier political parties called a general strike to protest Aristide's return and demanding the resignation of Prime Minister Malval and to press the government to seize foreign-owned gas depots.,Both,0,Coded as an escalation to an etype 9 because gunmen forced bus drivers to discharge passengers,9,19,-72,,
41,1993,410190,190,Haiti,2,10/31/93,10/31/93,31,10,1993,31,10,1993,1,Opponents of Aristide,41.04,0,,,,,,,Aristide,41.05.100,1,,,,0,0,3,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,10,,,About 200 rightists marched to demand the replacement of Aristide.,AP,0,,0,19,-72,,
41,1993,410191,191,Haiti,1,10/31/93,10/31/93,31,10,1993,31,10,1993,1,Front for the Advancement and Progress of Haiti,41.05.404,1,Right wing political groups,41.15,0,,,,Aristide,41.05.100,1,United Nations envoy Dante Caputo,41.14.015-7,1,0,0,-99,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,10,8,,"A coalition of 20 small right-wing political movements demanded the resignation of Aristide, army commander Lt. Gen. Raoul Cedras and U.N. envoy Dante Caputo.",AP,0,,0,19,-72,,
